ID,书名,价格,图片链接
be62cef3-54b3-47bc-9036-f512c61afa34,电子工程师自学速成——入门篇,44.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-33145-8/72jpg/33145_s300.jpg
9079a2d6-0067-4f77-994a-4699d19820ca,信号与系统分析（第2版）,36.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52469-0/72jpg/52469_s300.jpg
c9eed33b-1a3a-4da3-8620-c1fee8c4d644,供配电技术（第3版）,36.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-45798-1/72jpg/45798_s300.jpg
3658e1f0-e8b1-4e61-8459-58fffde9ee2f,LabVIEW虚拟仪器程序设计及应用（第2版）,29.44,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-38784-4/72jpg/38784_s300.jpg
b255ec08-2a95-4c21-b58b-432f4ebbc1fa,Python编程 从入门到实践,71.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42802-8/72jpg/42802_s300.jpg
a4a20586-340d-4f6c-bd03-1ef04b93e61f,数据结构（C语言版）（第2版）,28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-37950-4/72jpg/37950_s300.jpg
52c16d46-e3e2-46fc-b6ed-eb55de92a8ed,数学之美(第二版),39.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-37355-7/72jpg/37355_s300.jpg
85a3884f-e717-44a5-aeab-78a95e6ed3e3,深度学习,134.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-46147-6/72jpg/46147_s300.jpg
1ad34259-08de-42ca-bea1-9c2ca8e67d86,C Primer Plus 第6版 中文版,71.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39059-2/72jpg/39059_s300.jpg
41e19c7d-b46c-448b-a39a-312689e2c715,数据结构（C语言版）（第2版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-57666-8/72jpg/57666_s300.jpg
0bed5e43-d0f7-49dd-9017-51b1f2a003be,C++ Primer Plus(第6版)中文版,79.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-27946-0/72jpg/27946_s300.jpg
5f39d7e6-1357-4227-b756-7c10faded701,Python快速编程入门（第2版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54752-1/72jpg/54752_s300.jpg
5670c5fb-5e4c-4f3f-8896-119018d93a17,AI时代生存手册：零基础掌握DeepSeek,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-66520-1/72jpg/66520_s300.jpg
9373d051-2c7b-44a3-86d9-c77e4fe8de15,C Primer Plus 第6版 中文版,86.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52163-7/72jpg/52163_s300.jpg
e1a9da0a-02dd-4fbf-bd53-a28f39c98ba8,Java基础案例教程（第2版）（本科）,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54747-7/72jpg/54747_s300.jpg
060cb0a7-6de8-4f68-89cb-21ad2d1ef0b8,计算机操作系统（慕课版）,55.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-56115-2/72jpg/56115_s300.jpg
43c98098-2265-4794-86df-e8522c7545f1,大学计算机基础（微课版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42358-0/72jpg/42358_s300.jpg
6866292a-60b3-41d5-938b-e5a312305c5d,HTML5+CSS3网站设计基础教程,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-41064-1/72jpg/41064_s300.jpg
4fa6b8f0-b806-48bf-8e9b-85fc12b94afd,Python编程 从入门到实践 第2版,87.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54608-1/72jpg/54608_s300.jpg
3ff4bf58-ec8f-41f4-82ac-4c87c6d749b2,鸟哥的Linux私房菜 基础学习篇 第四版,94.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-47258-8/72jpg/47258_s300.jpg
394ee263-3aed-4c59-9671-e4623172f97b,C++ Primer Plus 第6版 中文版,94.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52164-4/72jpg/52164_s300.jpg
bd28df41-e1e9-499d-9672-6e31bdaba7f4,数学之美 第三版,55.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53797-3/72jpg/53797_s300.jpg
70ec8e85-6e5f-4ae3-9452-ef02127cad39,高等数学（上册）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42277-4/72jpg/42277_s300.jpg
6a11bf30-b9e4-4033-8af9-ea7db465ddc3,普林斯顿微积分读本（修订版）,79.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-43559-0/72jpg/43559_s300.jpg
1762bc2b-9ffd-4469-8599-49e249197d00,高等数学（下册）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42640-6/72jpg/42640_s300.jpg
b9af8d47-f237-4568-abf8-f9e305dd1a1f,概率论与数理统计,28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42274-3/72jpg/42274_s300.jpg
a4107a02-605b-4d84-aeed-b508574bf849,线性代数,19.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42275-0/72jpg/42275_s300.jpg
2afdb92a-17b7-4df8-9d7b-d25850990266,高等数学（上册）精选750题,55.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-63003-2/72jpg/63003_s300.jpg
0aa6a787-27f2-4368-877e-1e3528630f73,概率论与数理统计（慕课版）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53563-4/72jpg/53563_s300.jpg
c73d9bae-296e-4cd5-a4cb-54be712d3953,高等数学（上册）（慕课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53641-9/72jpg/53641_s300.jpg
40243af9-3581-44c2-a5d6-1ad6c0087a07,线性代数（慕课版）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53666-2/72jpg/53666_s300.jpg
55f90bdd-fd29-4d37-bce5-3106da77bf42,高等数学（下册）（慕课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53642-6/72jpg/53642_s300.jpg
7badfaf0-a07d-489d-9ad6-c83d0716be10,高等数学（下册）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42640-6/72jpg/42640_s300.jpg
7d82567b-17a2-4cbf-9ffc-a61213209457,高等数学（下册）精选750题,55.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-64419-0/72jpg/64419_s300.jpg
f4d0db4d-c749-4c3c-ac77-941eb1dd0b85,普林斯顿概率论读本,111.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54377-6/72jpg/54377_s300.jpg
919b5c86-e264-4075-982e-2492ab832de4,普林斯顿数学分析读本,55.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54384-4/72jpg/54384_s300.jpg
6e2e8837-dfa8-4bc9-984f-0f8002b5fc62,高等数学（上册 第2版 微课版 ）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-59338-2/72jpg/59338_s300.jpg
60333449-a4e9-415d-bb8a-c09776399950,概率论与数理统计（慕课版 第2版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-62105-4/72jpg/62105_s300.jpg
b59d7ecc-57f0-4d41-9ad1-f309cf2379fd,高等数学（下册 第2版 微课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-59413-6/72jpg/59413_s300.jpg
850e0a66-1139-4ff1-a573-d17816db64e1,概率论与数理统计（第2版 微课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-59410-5/72jpg/59410_s300.jpg
0d7ad0e2-0647-413a-bd28-4e17022ff280,路由与交换技术,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-47474-2/72jpg/47474_s300.jpg
bad9a68e-318c-476d-b5b8-21b7f8d19da7,数字电路与系统设计,43.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-37738-8/72jpg/37738_s300.jpg
de63fd98-8e99-457c-860b-60bb6935de8b,路由交换技术及应用（第3版）,38.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50572-9/72jpg/50572_s300.jpg
7b9c7203-a3f9-4e33-ad1f-9227e8448692,电路分析基础（第5版）,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-46528-3/72jpg/46528_s300.jpg
d34be609-1f26-433a-bfdb-fd55c945c09c,通信专业综合能力（中级）,55.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-48600-4/72jpg/48600_s300.jpg
10cc817a-9735-4ad3-b424-82d3d211130f,现代通信技术及应用(第3版)(“十二五”职业教育国家规划教材 经全国职业教育教材审定委员会审定),36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-35992-6/72jpg/35992_s300.jpg
bc1ae850-f0ee-40c0-95bb-c9c431133d18,通信工程项目管理及监理(中国通信学会普及与教育工作委员会推荐教材),28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-32483-2/72jpg/32483_s300.jpg
8db7fa5a-71a5-4d4b-9edd-5e89de11061e,数据通信与网络技术,63.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-55846-6/72jpg/55846_s300.jpg
851a2491-4e67-4b9a-aae9-928465de5846,业余无线电通信 第五版,63.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-55628-8/72jpg/55628_s300.jpg
34f30872-dead-4213-966a-39fbe1553c52,电子装配实践教程,20.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-35983-4/72jpg/35983_s300.jpg
caa43eb1-4448-4649-9c50-a1e8e300e096,5G无线网络规划与优化（微课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54743-9/72jpg/54743_s300.jpg
59eca7d7-fadd-4d7d-ae2e-e02dd0b463da,通信电源(第3版)(“十二五”职业教育国家规划教材　经全国职业教育教材审定委员会审定),36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-34660-5/72jpg/34660_s300.jpg
9e39ac24-57a1-40dd-8b01-bbc226f32aaf,大话通信 第2版,95.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50990-1/72jpg/50990_s300.jpg
eea75800-e140-4ef4-a3eb-11d5ae375cbf,大话通信——通信基础知识读本,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-20440-0/72jpg/20440_s300.jpg
6a4869ac-d73d-49e2-8973-679a6d825947,5G无线技术及部署（微课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53976-2/72jpg/53976_s300.jpg
136c4af1-4ee9-409d-af90-997d4697b001,光纤通信(第3版)(“十二五”职业教育国家规划教材 经全国职业教育教材审定委员会审定),36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-36004-5/72jpg/36004_s300.jpg
db1bb174-defa-4f30-b933-69769a63229a,LTE移动通信技术,28.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39907-6/72jpg/39907_s300.jpg
24e45cf9-c21a-4fe6-8b6a-bf2764cc95c7,光纤通信技术（第4版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42254-5/72jpg/42254_s300.jpg
aae44576-63eb-45f9-b49f-0f1583d8abd7,O2O在线教育图解微课教程——汽车发动机机械系统检修,37.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42088-6/72jpg/42088_s300.jpg
2c5d5200-dbb3-4ea1-93f8-4c8e9194fff0,O2O在线教育图解微课教程——汽车电气系统检修,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42037-4/72jpg/42037_s300.jpg
3affb45c-331a-45eb-86e8-bc8e072adeca,O2O在线教育图解微课教程——汽车底盘机械系统检修,35.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42049-7/72jpg/42049_s300.jpg
a9e13b42-4017-4ae0-b1e6-bfb26d703064,O2O在线教育图解微课教程——汽车发动机电控系统检修,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42123-4/72jpg/42123_s300.jpg
6fff915f-2c4d-4ef9-a5fd-928092de86ce,O2O在线教育图解微课教程——汽车底盘电控系统检修,39.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42152-4/72jpg/42152_s300.jpg
f80a8c4a-e3f2-4027-9ed9-a6af22f000ac,汽车电工电子（第3版）（附微课视频）,36.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-45390-7/72jpg/45390_s300.jpg
f62569aa-1306-4f8a-a015-b0f6a2d2b934,汽车营销(第2版)(工业和信息化高职高专“十二五”规划教材立项项目),28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-33548-7/72jpg/33548_s300.jpg
911b5c21-89f8-4786-85d4-44afd8edcc4f,汽车发动机机械系统实训工单（AR版）,15.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51071-6/72jpg/51071_s300.jpg
da44a300-2333-4742-9349-b6e19387d929,汽车电气系统实训工单（AR版）,20.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50904-8/72jpg/50904_s300.jpg
09a8e8c8-269f-470d-87e8-2aa48cd8587b,汽车底盘机械系统实训工单（AR版）,20.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51073-0/72jpg/51073_s300.jpg
68d7a759-4e4c-4cd6-b8a3-6316bd0bc056,二手车鉴定评估（第3版）,38.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50131-8/72jpg/50131_s300.jpg
a98a2eff-b512-4677-bbfc-1a1e3cfde14b,汽车发动机电控系统实训工单（AR版）,24.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50969-7/72jpg/50969_s300.jpg
ea9fe258-1a79-4bc9-b862-95e5e0fc3fcd,汽车美容与装饰,20.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-26585-2/72jpg/26585_s300.jpg
f8427c67-360d-4429-abcf-0db1f32f50f9,汽车电工电子技术基础(第2版),23.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-31356-0/72jpg/31356_s300.jpg
7ad2ca7a-f2b8-47e1-9c61-d77aa7ef54cc,汽车底盘电控系统实训工单（AR版）,16.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50903-1/72jpg/50903_s300.jpg
00e28cf4-6fc0-4d15-aee4-9835a8954555,汽车机械基础（第3版）,36.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42990-2/72jpg/42990_s300.jpg
82033813-0411-43b1-8b9e-c271646298ec,汽车涂装技术（第2版）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-38614-4/72jpg/38614_s300.jpg
7beba186-f3f9-466f-846c-dd0bd495fe6b,汽车英语(第3版)(“十二五”职业教育国家规划教材　经全国职业教育教材审定委员会审定),28.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-34640-7/72jpg/34640_s300.jpg
bd415934-048e-4a57-9b3f-7ac0a1973b89,剑桥BEC真题集 第4辑（中级）（附光盘）,31.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-21272-6/72jpg/21272_s300.jpg
3baccb8e-5e36-4eda-8ae9-3ad1c151fa13,剑桥金融财务英语,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-18220-3/72jpg/18220_s300.jpg
b1af8ec0-d303-44ac-ad18-9492e43b1199,听力阶梯（第3版）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40069-7/72jpg/40069_s300.jpg
2f28da6b-ee98-4dd0-8845-bcf1089ee3f8,高职英语实用教程 下册,25.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-47667-8/72jpg/47667_s300.jpg
60c6d148-e52d-4315-8cf8-78ab082a596d,剑桥BEC真题集 第4辑（高级）（附光盘）,31.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-21270-2/72jpg/21270_s300.jpg
49195b84-5ca9-4153-88c4-47d5df667420,大学英语四级阅读强化教程,20.80,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42413-6/72jpg/42413_s300.jpg
dd0e4099-9b42-496c-859e-5514b1341343,小王子(中英法彩绘典藏纪念版),26.24,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-36273-5/72jpg/36273_s300.jpg
ce270759-031b-47b9-8bda-b28ed9cc6840,英语国际音标从入门到精通,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-35875-2/72jpg/35875_s300.jpg
eb20d564-c1eb-451a-9d9d-a9d47dce20c3,高职英语实用教程形成性评估手册（下册）,23.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51503-2/72jpg/51503_s300.jpg
cc6eb980-93d3-4b3c-985d-d98fc22d4b16,计算机专业英语,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-41595-0/72jpg/41595_s300.jpg
85fb59be-79da-4c36-ae5e-a7cbb70a079b,父与子全集（中英双语·彩色经典珍藏版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42609-3/72jpg/42609_s300.jpg
b313e5ce-d10a-4115-8f13-2e7a94be9b0b,剑桥 BEC 真题集第3辑（高级）,22.40,https://cdn.ptpress.cn/uploadimg/Material/7-115-15266-7/72jpg/15266.jpg
c7381fd5-5008-44c3-9e5e-e79fb4ccc19d,高职英语实用教程（上册）,25.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51501-8/72jpg/51501_s300.jpg
9a2d9e6c-b4da-4f36-b1e0-7b30e691378c,普通高校专升本考试备考教材——英语,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-57189-2/72jpg/57189_s300.jpg
3585122c-9168-45a9-a2ef-64482d1f738e,普通高校专升本考试模拟试卷——英语,23.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-57245-5/72jpg/57245_s300.jpg
0b1fdd6d-3d64-4ffe-91fa-87eaa3bfd2e4,零基础英语语法 看图学语法30天轻松搞定,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-37887-3/72jpg/37887_s300.jpg
b2e75e4b-7090-4fbf-9e55-347920fca0d0,剑桥BEC真题集 第4辑（初级）（附光盘）,31.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-21260-3/72jpg/21260_s300.jpg
d7a34e03-9812-420a-8ca7-e65274e04a0a,新剑桥商务英语词汇用法（中级）,39.20,https://cdn.ptpress.cn/uploadimg/Material/7-115-13513-4/72jpg/13513.jpg
2a817287-ca3d-42d9-8178-ab19e0125af6,社会心理学（第11版，中文平装版）,102.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-41004-7/72jpg/41004_s300.jpg
ccac59aa-764a-49db-9b62-64130899a935,亲密关系（第6版，精装）,110.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39057-8/72jpg/39057.jpg
6acdf513-9837-4c38-9fc9-137d7039ed04,大学生心理健康教育（慕课版 双色版 第3版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-58609-4/72jpg/58609_s300.jpg
33e9e269-f70c-48f7-aa63-9a526e898e3e,心理学与生活（第19版，中文平装版）,102.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40936-2/72jpg/40936_s300.jpg
990dae0a-56ae-4d50-8cd3-5e9b9a32e458,亲密关系(第5版),54.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-24688-2/72jpg/24688_s300.jpg
3d5ed419-069a-490b-bee9-61f4c67ce7c5,津巴多普通心理学（第8版）,158.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-58149-5/72jpg/58149_s300.jpg
1757f141-8bec-4e92-9f1c-0024ff4fa98a,自渡：真希望你能好好爱自己,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-63178-7/72jpg/63178_s300.jpg
83610a54-a785-43d5-aab8-cbbcf4a9c606,大学生心理健康教育（慕课版 第2版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51160-7/72jpg/51160_s300.jpg
b3af0006-6012-40a4-8070-e80b1bb8f8e7,如何拥抱一只刺猬：恋爱与婚姻中的人格识别、接纳与付出,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-57612-5/72jpg/57612_s300.jpg
d66b2390-337d-4935-8862-3f3a606a8959,改变心理学的40项研究 第7版 中译本,38.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-47234-2/72jpg/47234.jpg
f739ac88-bafb-4785-9302-246d0cf266c3,大学生心理健康教育（慕课版 双色版 第2版）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52384-6/72jpg/52384_s300.jpg
b8abdfa4-24a5-4c3f-a603-18ef6452cf55,高职大学生心理健康教育（ 第2版）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52465-2/72jpg/52465_s300.jpg
4d5a0323-ea25-4d6e-b9ec-a20d87553426,啊呜一口 吃掉烦恼,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-61092-8/72jpg/61092_s300.jpg
a6a6048a-8e8b-47b6-a3f7-b56fdbee260f,我爱你的100个瞬间,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-58435-9/72jpg/58435_s300.jpg
668c1c5b-4ed2-45d7-b5b3-aa9223b1b4be,她世界 一部独特的女性心灵成长图鉴,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-55077-4/72jpg/55077_s300.jpg
5b1def0c-14e0-42d4-a26f-78c95677e060,改变心理学的40项研究(第5版),22.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-23370-7/72jpg/23370_s300.jpg
c33d1742-a8f3-452c-af50-f9da5aaa2386,与青春期和解 理解青少年思想行为的心理学指南,60.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51492-9/72jpg/51492_s300.jpg
f3f1fe6c-b784-4836-97af-a9e9cfa96e41,了不起的身体语言 如何用好非语言技能,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-54553-4/72jpg/54553_s300.jpg
3cbedd35-57aa-4469-92b2-70a61c61d899,简笔画5000例，一本就够,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-36019-9/72jpg/36019_s300.jpg
bafe86ed-4686-410a-9244-814a762c6fb9,从零起步 素描基础教程,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39992-2/72jpg/39992_s300.jpg
7f0ce627-cf58-4524-b724-c7ad9936533f,崩坏3原画集Vol.2. 月之始源与终焉,110.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-61335-6/72jpg/61335_s300.jpg
8ca84e62-e307-499f-a0b2-b21552f462e2,我的手绘不可能这么萌 萌系手帐插画教程,37.44,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-46970-0/72jpg/46970_s300.jpg
ec4b5307-eda5-420e-b2e9-c13425f5ffb8,洛煌笈,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-37192-8/72jpg/37192_s300.jpg
274b5a46-374b-4947-83c2-32f13f466ae9,零基础学画漫画1——素描技法综合篇,16.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-26832-7/72jpg/26832_s300.jpg
b57db57f-6f9a-45cc-acc2-00b9c699db98,零基础学画漫画2——萌少女素描技法篇,16.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-26982-9/72jpg/26982_s300.jpg
a80e0c8d-c8fc-4fba-bb55-3a67ded1b9e0,零基础学画漫画3——Q版素描技法篇,16.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-26949-2/72jpg/26949_s300.jpg
034e29b4-b52c-471b-8986-0f0763516f68,零基础学铅笔素描,16.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-44790-6/72jpg/44790_s300.jpg
8a65d364-3288-4854-91a9-dc867af3057f,超级漫画技法从入门到精通超值版,23.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40394-0/72jpg/40394_s300.jpg
bd702bff-21f3-4407-8e0c-26956f11a83d,鬼刀 WLOP个人插画作品集,71.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-47870-2/72jpg/47870_s300.jpg
2a48e6ba-e5f6-4921-b900-29929780e678,写给大家看的设计书（第4版）,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40440-4/72jpg/40440_s300.jpg
f288fc5a-0b7c-43c0-b31a-8b9f9cfddcaa,零基础学素描,16.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-34974-3/72jpg/34974_s300.jpg
df93ffa4-da19-499d-8730-237ffdf25170,摄影笔记,55.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-40078-9/72jpg/40078_s300.jpg
10cdff70-cff4-46e6-99e0-89ca2ffa2acc,速写实用教程,28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-41118-1/72jpg/41118_s300.jpg
30c147f1-25b0-4245-bced-6373436a147e,游戏动漫人体结构造型手绘技法,71.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42734-2/72jpg/42734_s300.jpg
79e22fdb-58e2-4e29-8630-b7e922925e9f,我的手绘不可能这么萌2 超萌主题创意插画教程,47.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-53549-8/72jpg/53549_s300.jpg
5353104a-a954-4317-9c10-1bdc7eb95f9a,摄影构图 迅速提升照片水平的150个关键技法,47.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-42722-9/72jpg/42722_s300.jpg
3e8ff1c5-d39f-4e94-a252-30912aac547c,高职体育与健康（图解示范+视频指导）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52480-5/72jpg/52480_s300.jpg
5810fc61-2a5c-409e-ac24-9a1d0dd6de56,大学体育与健康（图解示范+视频指导）（第2版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-56364-4/72jpg/56364_s300.jpg
3609e0fb-b52c-4f03-9e3a-e4d2360f3fd4,高职体育与健康（图解示范+视频指导）（第2版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-61402-5/72jpg/61402_s300.jpg
1b66a830-fabd-44a5-8f8d-74013c639833,大学生就业指导（第3版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50705-1/72jpg/50705_s300.jpg
f2d65e6f-692a-4ee9-ae0a-90e13cae7a16,大学生职业生涯规划（慕课版 双色版）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50103-5/72jpg/50103_s300.jpg
8ee45d54-a5c7-4ded-babb-86b41041caf8,军事理论教程（慕课版）第2版,28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-46655-6/72jpg/46655_s300.jpg
eaae8112-c494-4b1f-895a-ec7098e4527e,军事理论教程（慕课版 双色版）,33.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-43239-1/72jpg/43239_s300.jpg
081c16ed-ed2f-4085-82a1-bf38017c42d0,大学生职业生涯规划（慕课版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-45302-0/72jpg/45302_s300.jpg
c8e033d7-bd05-484c-8504-83271c38f0c4,大学生就业指导（慕课版   第2版）,31.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-48828-2/72jpg/48828.jpg
bf7794e3-8ffc-43aa-9f98-4d83b9c004c7,军事理论教程,28.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-29376-3/72jpg/29376_s300.jpg
23abeaf7-d64b-46ec-9b9f-19f9504e105c,大学生就业指导（慕课版   双色版）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-50071-7/72jpg/50071_s300.jpg
983e4aae-234c-4fe5-b5eb-99431a6bc6c0,高职体育与健康（微课+AR演示）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-57470-1/72jpg/57470_s300.jpg
4a134293-d730-49af-9744-f86939a61c71,室内装饰装修施工完全图解教程,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-39599-3/72jpg/39599_s300.jpg
